id,player_name,game_id,created_at,duration_sec,btn_press_rate,btn_variety,btn_hold_avg_ms,lx_mean,ly_mean,lx_std,ly_std,lx_direction_changes,rx_mean,ry_mean,rx_std,ry_std,lt_mean,rt_mean,lt_brutality,rt_brutality,reaction_time_avg_ms,input_regularity,score,source
007ac7a8-0c5c-4817-8985-b4a9a6d80165,nassim,racing,2026-03-05 12:38:38.98571+00,119.883637666702,0,0,0,0.0869863762654049,0.180951409138424,0.656108580861656,0.260400453538347,0.141804172202907,-0.16864013671875,0,0,0,0.387409246740207,0.415922524895467,0.0170515183496892,0.0240535784452927,0,0,7977,controller
026fe8c7-0b07-4573-bd6f-d72d00550545,leo-paul,racing,2026-03-05 15:51:39.898967+00,59.0978758335114,0,0,0,0.265470739913313,0.00104857144290454,0.699854228712932,0.264739362364428,0.219974065339052,0,0,0,0,0.147224408850822,0.288753274368913,0.00845654115616969,0.0504301497079794,0,0,13816,controller
0901f426-d932-48d5-9738-d549e4b2135b,tarek,racing,2026-03-05 16:14:10.679509+00,119.988224744797,0.0416707556981905,0.117647058823529,545.339679718018,0.254687956993458,0.0551819087278288,0.611622286596022,0.307519997281963,0.216687929630591,0.00459224510513793,0.00154169396075785,0.0669911829712098,0.0223291081173056,0.181984431276947,0.259609558310859,0.00984926798902086,0.0415860426208582,0,16.638191768131,8051,controller
0958796e-e321-45cc-aa2f-a7bbaa688f4a,leo-paul,racing,2026-03-05 15:52:47.04364+00,42.9587616920471,0,0,0,0.415452639012945,0.0894989276548429,0.607576658360509,0.15209427552015,0.186225107170187,0,0,0,0,0.0533126317250514,0.222007159992597,0.00470205085778311,0.0552690081461844,0,0,14138,controller
0ae45737-ea43-4be1-8bbd-8808062375a8,milena,shooter,2026-03-05 17:09:24.869056+00,59.9865174293518,0.0833520633347097,0.0588235294117647,134.927558898926,0.00285052986038165,-0.0223702054063813,0.78311739572923,0.621571637856138,0.766838982679329,0,0,0,0,0,0.977099848728554,0,0.000578106251532721,0,1.86987606682583,10295,controller
0dbc1d99-5d04-407d-814b-96c43c77c216,Agent_modou,shooter,2026-03-06 11:38:49.596358+00,41.985404253006,0.0714534027568691,0.25,90.3611977895101,-0.04912939453125,-0.00929033203125,0.645737271335194,0.642648364566129,1.76251726800277,0.0174368896484375,0.0175665771484375,0.205995473885214,0.134669682608764,0.0038524169921875,0.8200056640625,0.00160123215760108,0.0609946208920261,0,3.80751657485962,4490,controller
101494c5-6c5f-4d5d-8d80-d8e2b534e4a4,constantin,racing,2026-03-05 17:40:28.599216+00,34.4804883003235,0,0,0,0.369401779323526,0.14059867635805,0.655801559676695,0.225777509199449,0.319021004116604,0,0,0,0,0.0722792478565119,0.247929221705387,0.00390231993140244,0.0775947980182927,0,0,14308,controller
116c8cd5-1247-4ce9-b4c8-aca97339fe13,ricco,labyrinth,2026-03-06 11:48:51.942239+00,81.6934640407562,0,0,0,0.163118669049168,0.215245925387566,0.579345893436219,0.529801839274511,0.403949084391091,0,0,0,0,0,0,0,0,0,0,877,controller
1258b62f-377d-4017-ac33-466423977fa3,nassim,reflex,2026-03-05 12:32:59.12129+00,59.8978128433228,0.467462811592817,0.235294117647059,185.751412596021,0,0,0,0,0,-0.187846894051516,0,0.00403231999177775,0,0,0,0,0,0,0.480612166408426,2207,controller
146ffc21-5130-457c-acca-5f39e4ac5ee9,yassine,shooter,2026-03-05 21:37:20.565166+00,59.4276964664459,0.0673086832880773,0.0588235294117647,101.388454437256,-0.0420879095860349,-0.01255267223263,0.528991269911008,0.492829353044779,0.605778149592696,-0.00071595207093254,0,0.00804369963943759,0,0,0.982185086966102,0,0.00470886403569023,0,4.33739268891663,12065,controller
